id_del_portafolio,referencia_del_proceso,entidad,departamento_entidad,ciudad_entidad,modalidad_de_contratacion,tipo_de_contrato,estado_del_procedimiento,precio_base,valor_total_adjudicacion,proveedores_unicos_con,duracion,unidad_de_duracion,fecha_de_publicacion_del,sobrecosto_pesos,ratio_sobrecosto,tiene_sobrecosto,duracion_dias_prevista
CO1.BDOS.8074059,SA-006-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE LA MESA,Cundinamarca,La Mesa,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,200000000.0,199898933.0,2,3,Mes(es),2025-05-26,-101067.0,-0.000505335,0,90.0
CO1.BDOS.8111461,SAMC-008-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE VILLAPINZON,Cundinamarca,Villapinzón,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,398003400.0,378169933.0,6,0,día(s),2025-05-26,-19833467.0,-0.049832405954320994,0,0.0
CO1.BDOS.8088641,SAMC-001-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE LENGUAZAQUE,Cundinamarca,Lenguazaque,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,333873000.0,319831065.0,8,2,Mes(es),2025-05-26,-14041935.0,-0.04205771356174354,0,60.0
CO1.BDOS.8061349,PN ESJIM SA MC 001 2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ESCUELA DE SUBOFICIALES Y NIVEL EJECUTIVO  GONZALO JIMENEZ DE QUESADA,Cundinamarca,Sibaté,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,2441265206.0,2441265206.0,8,150,día(s),2025-05-26,0.0,0.0,0,150.0
CO1.BDOS.8113885,SAMC-011-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE VILLAPINZON,Cundinamarca,Villapinzón,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,375000000.0,375000000.0,1,0,día(s),2025-05-26,0.0,0.0,0,0.0
CO1.BDOS.8069708,SAMC - 005-2025    (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE GUACHETÁ,Cundinamarca,Guachetá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,298407680.0,298403239.0,3,2,Mes(es),2025-05-23,-4441.0,-1.4882324744456978e-05,0,60.0
CO1.BDOS.8067683,SAMC 004-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE GUACHETÁ,Cundinamarca,Guachetá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,298407680.0,298290943.0,2,2,Mes(es),2025-05-23,-116737.0,-0.0003911997171118384,0,60.0
CO1.BDOS.8089143,LP-001-2025 (Fase de Selección (Presentación de ofertas)),ALCALDIA MUNICIPAL DE GACHETA,Cundinamarca,Gachetá,Licitación pública Obra Publica,Obra,Seleccionado,903047650.0,852386708.0,33,7,Mes(es),2025-05-23,-50660942.0,-0.05609996548908577,0,210.0
CO1.BDOS.8156937,MC-015-2025,ALCALDIA MUNICIPAL DE GUADUAS,Cundinamarca,Guaduas,Mínima cuantía,Obra,Seleccionado,25000000.0,23109242.0,3,1,Mes(es),2025-05-22,-1890758.0,-0.07563032,0,30.0
CO1.BDOS.8071226,MP-SAMC-001-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE PANDI,Cundinamarca,No Definido,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,100000000.0,96800072.0,7,2,Mes(es),2025-05-21,-3199928.0,-0.03199928,0,60.0
CO1.BDOS.8071457,SAMC-009-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE UBATE,Cundinamarca,Villa De San Diego De Ubate,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,44109451.0,44109451.0,1,1,Mes(es),2025-05-21,0.0,0.0,0,30.0
CO1.BDOS.8066412,SAMC-002-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE FUQUENE,Cundinamarca,Fúquene,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,100000000.0,97395471.0,7,2,Mes(es),2025-05-21,-2604529.0,-0.02604529,0,60.0
CO1.BDOS.8147419,MC-14-2025,MUNICIPIO DE CHOCONTÁ,Cundinamarca,Chocontá,Mínima cuantía,Obra,Seleccionado,32911686.0,31807761.0,5,1,Mes(es),2025-05-20,-1103925.0,-0.033542037317687096,0,30.0
CO1.BDOS.8048702,LP-001-2025 (Fase de Selección (Presentación de ofertas)),MUNICIPIO DE CUCUNUBÁ,Cundinamarca,Cucunubá,Licitación pública Obra Publica,Obra,Seleccionado,1363636364.0,1286787371.0,48,4,Mes(es),2025-05-20,-76848993.0,-0.05635592818497175,0,120.0
CO1.BDOS.8147446,MC-15-2025,MUNICIPIO DE CHOCONTÁ,Cundinamarca,Chocontá,Mínima cuantía,Obra,Seleccionado,20874076.0,20000000.0,2,0,día(s),2025-05-20,-874076.0,-0.041873757669561036,0,0.0
CO1.BDOS.8036979,LP-AMS-2025-0004 (Fase de Selección (Presentación de ofertas)),ALCALDÍA MUNICIPAL DE SOPO,Cundinamarca,Sopó,Licitación pública Obra Publica,Obra,Seleccionado,699653887.0,663131978.0,86,4,Mes(es),2025-05-20,-36521909.0,-0.05219996583825168,0,120.0
CO1.BDOS.8138739,MC-033-2025,MUNICIPIO DE VILLAPINZON,Cundinamarca,Villapinzón,Mínima cuantía,Obra,Seleccionado,39507972.0,39507972.0,2,0,día(s),2025-05-19,0.0,0.0,0,0.0
CO1.BDOS.8075901,SA-007-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE LA MESA,Cundinamarca,La Mesa,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,200000000.0,196001386.0,2,3,Mes(es),2025-05-19,-3998614.0,-0.01999307,0,90.0
CO1.BDOS.8032703,LP-003-2025 (Fase de Selección (Presentación de ofertas)),ALCALDÍA MUNICIPAL DE MADRID CUNDINAMARCA,Cundinamarca,Madrid,Licitación pública Obra Publica,Obra,Seleccionado,8069579193.0,7422566314.0,77,7,Mes(es),2025-05-16,-647012879.0,-0.08017925885915524,0,210.0
CO1.BDOS.8067254,SAMC-007-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE VILLAPINZON,Cundinamarca,Villapinzón,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,116000000.0,115497838.0,1,0,día(s),2025-05-16,-502162.0,-0.00432898275862069,0,0.0
CO1.BDOS.8116857,MC-030-2025,MUNICIPIO DE VILLAPINZON,Cundinamarca,Villapinzón,Mínima cuantía,Obra,Seleccionado,39858000.0,39858000.0,2,0,día(s),2025-05-14,0.0,0.0,0,0.0
CO1.BDOS.8115174,MC-031-2025,MUNICIPIO DE VILLAPINZON,Cundinamarca,Villapinzón,Mínima cuantía,Obra,Seleccionado,39858000.0,39858000.0,3,0,día(s),2025-05-14,0.0,0.0,0,0.0
CO1.BDOS.8020889,MA-SAMC-001-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPIO DE ANOLAIMA,Cundinamarca,Anolaima,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,100000000.0,99945589.0,2,1,Mes(es),2025-05-14,-54411.0,-0.00054411,0,30.0
CO1.BDOS.8042889,LP-002-2025 (Fase de Selección (Presentación de ofertas)),MUNICIPIO DE ALBAN,Cundinamarca,Albán,Licitación pública Obra Publica,Obra,Seleccionado,909090828.0,845465727.0,81,5,Mes(es),2025-05-14,-63625101.0,-0.06998761734289546,0,150.0
CO1.BDOS.7992984,PN ESCAR SA MC 039 2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ESCUELA NACIONAL DE CARABINEROS POLICIA NACIONAL,Cundinamarca,Facatativá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,960897973.0,960897973.0,6,150,día(s),2025-05-09,0.0,0.0,0,150.0
CO1.BDOS.8018590,SAMC-006-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA DE SESQUILE,Cundinamarca,Sesquilé,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,363636364.0,362754442.0,1,160,día(s),2025-05-09,-881922.0,-0.0024252854975747146,0,160.0
CO1.BDOS.7994151,SAMC-006-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE UBATE,Cundinamarca,Villa De San Diego De Ubate,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,395151662.0,395151662.0,2,2,Mes(es),2025-05-08,0.0,0.0,0,60.0
CO1.BDOS.7967175,LP-001-2025 (Fase de Selección (Presentación de ofertas)),ALCALDIA MUNICIPAL DE GUADUAS,Cundinamarca,Guaduas,Licitación pública Obra Publica,Obra,Seleccionado,740399046.0,695589970.0,26,6,Mes(es),2025-05-08,-44809076.0,-0.060520169822044854,0,180.0
CO1.BDOS.8079168,IEPS-MC-06-2025,INSTITUCION EDUCATIVA POLICARPA SALAVARRIETA,Cundinamarca,Girardot,Mínima cuantía,Obra,Seleccionado,25713930.0,19514558.0,13,30,día(s),2025-05-07,-6199372.0,-0.24109002396755377,0,30.0
CO1.BDOS.8080421,MC-008-2025,MUNICIPIO DE COGUA,Cundinamarca,Cogua,Mínima cuantía,Obra,Seleccionado,39845263.0,39778852.0,1,2,Mes(es),2025-05-07,-66411.0,-0.001666722591340406,0,60.0
CO1.BDOS.7878083,SAMC 004-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDÍA MUNICIPAL DE SASAIMA,Cundinamarca,Sasaima,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,200000000.0,199903290.0,2,3,Mes(es),2025-05-06,-96710.0,-0.00048355,0,90.0
CO1.BDOS.7978363,SAMC 003-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE GUACHETÁ,Cundinamarca,Guachetá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,298407680.0,298403239.0,1,2,Mes(es),2025-05-06,-4441.0,-1.4882324744456978e-05,0,60.0
CO1.BDOS.7950304,SAMC 006-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDÍA MUNICIPAL DE SASAIMA,Cundinamarca,Sasaima,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,300000000.0,300000000.0,2,3,Mes(es),2025-05-05,0.0,0.0,0,90.0
CO1.BDOS.8010748,SAMC 06 DE 2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPAL DE VILLETA,Cundinamarca,Villeta,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,100000000.0,99996984.0,1,1,Mes(es),2025-05-05,-3016.0,-3.016e-05,0,30.0
CO1.BDOS.7962874,SAMC-002-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPAL DE GUADUAS,Cundinamarca,Guaduas,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,290000000.0,289996227.0,2,4,Mes(es),2025-05-05,-3773.0,-1.3010344827586208e-05,0,120.0
CO1.BDOS.8044652,CD-CI-106-2025,ALCALDIA MUNICIPIO DE NOCAIMA,Cundinamarca,Nocaima,Contratación Directa (con ofertas),Obra,Seleccionado,693133334.0,693133334.0,1,7,Mes(es),2025-05-02,0.0,0.0,0,210.0
CO1.BDOS.8057517,CONVENIO SOLIDARIOO 006 DE 2025,ALCALDÍA MUNICIPAL DE SASAIMA,Cundinamarca,Sasaima,Contratación Directa (con ofertas),Obra,Seleccionado,59487152.0,59487152.0,1,0,día(s),2025-05-02,0.0,0.0,0,0.0
CO1.BDOS.7924050,064- SAMC -CENACTOLEMAIDA-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),CENAC TOLEMAIDA,Cundinamarca,Nilo,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,771746020.0,771746020.0,30,6,Mes(es),2025-05-01,0.0,0.0,0,180.0
CO1.BDOS.8049502,CONVENIO SOLIDARIO 003 DE 2025 copia,ALCALDÍA MUNICIPAL DE SASAIMA,Cundinamarca,Sasaima,Contratación Directa (con ofertas),Obra,Seleccionado,118974303.0,118974303.0,1,0,día(s),2025-04-30,0.0,0.0,0,0.0
CO1.BDOS.7982802,SAMCEPN 01 DE 2025 MANTENIEMINTO AREAS ARQUI (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ESCUELA DE FORMACION INPEC,Cundinamarca,No Definido,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,999999986.0,965567770.0,17,4,Mes(es),2025-04-30,-34432216.0,-0.03443221648205103,0,120.0
CO1.BDOS.7923435,SAMC-005-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA DE TABIO,Cundinamarca,Tabio,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,340533216.0,339211843.0,2,5,Mes(es),2025-04-30,-1321373.0,-0.003880305761420936,0,150.0
CO1.BDOS.7835285,SAMC-002-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE SOACHA..,Cundinamarca,Soacha,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,654205601.0,653872601.0,3,4,Mes(es),2025-04-30,-333000.0,-0.0005090142907535272,0,120.0
CO1.BDOS.7901430,038-00-K-ESUFA-GRUAL-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ESCUELA DE SUBOFICIALES  FAC CT ANDRES M DIAZ,Cundinamarca,No Definido,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,583152235.0,563821705.0,6,126,día(s),2025-04-30,-19330530.0,-0.03314834247355667,0,126.0
CO1.BDOS.8039558,MC-025-2025,MUNICIPIO DE VILLAPINZON,Cundinamarca,Villapinzón,Mínima cuantía,Obra,Seleccionado,30991785.0,30991785.0,1,0,día(s),2025-04-29,0.0,0.0,0,0.0
CO1.BDOS.7986062,SAMC 101-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),IDERF,Cundinamarca,Fusagasugá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,300000000.0,300000000.0,1,270,día(s),2025-04-29,0.0,0.0,0,270.0
CO1.BDOS.7878087,SAMC 003-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDÍA MUNICIPAL DE SASAIMA,Cundinamarca,Sasaima,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,272225935.0,272225926.0,3,3,Mes(es),2025-04-29,-9.0,-3.306077358132685e-08,0,90.0
CO1.BDOS.7913446,SAMC-004-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE UBATE,Cundinamarca,Villa De San Diego De Ubate,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,261144549.0,261143554.0,2,2,Mes(es),2025-04-29,-995.0,-3.810150370015956e-06,0,60.0
CO1.BDOS.8032917,MC-003-2025.,IDUVI,Cundinamarca,Chía,Mínima cuantía,Obra,Seleccionado,39000000.0,38118556.0,7,0,día(s),2025-04-28,-881444.0,-0.022601128205128204,0,0.0
CO1.BDOS.8024212,MC-069-CENAC-TOLEMAIDA-2025,CENAC TOLEMAIDA,Cundinamarca,Nilo,Mínima cuantía,Obra,Seleccionado,50825292.0,50825292.0,16,7,Mes(es),2025-04-25,0.0,0.0,0,210.0
CO1.BDOS.7901271,032-00-K-ESUFA-GRUAL-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ESCUELA DE SUBOFICIALES  FAC CT ANDRES M DIAZ,Cundinamarca,No Definido,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,1202247765.0,1154638753.0,3,101,día(s),2025-04-24,-47609012.0,-0.0396000004208783,0,101.0
CO1.BDOS.7932546,AMS-SAMC-004-2025  (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE SUBACHOQUE,Cundinamarca,Subachoque,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,125000000.0,118262595.0,9,3,Mes(es),2025-04-24,-6737405.0,-0.05389924,0,90.0
CO1.BDOS.7954702,SAMC 2025-0497 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPAL FUSAGASUGA,Cundinamarca,Fusagasugá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,529816142.0,499618263.0,1,5,Mes(es),2025-04-24,-30197879.0,-0.05699690252170535,0,150.0
CO1.BDOS.7904987,071-SAMC-CENACINTELIGENCIA-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),CENTRAL ADMINISTRATIVA Y CONTABLE ESPECIALIZADA INTELIGENCIA,Cundinamarca,No Definido,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,255018376.0,255018376.0,2,228,día(s),2025-04-24,0.0,0.0,0,228.0
CO1.BDOS.7954237,LP-001-2025 (Fase de Selección (Presentación de ofertas)),MUNICIPIO DE VILLAPINZON,Cundinamarca,Villapinzón,Licitación pública Obra Publica,Obra,Seleccionado,990245935.0,938741755.0,57,0,día(s),2025-04-24,-51504180.0,-0.052011503586732726,0,0.0
CO1.BDOS.7930950,AMS-SAMC-003-2025  (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE SUBACHOQUE,Cundinamarca,Subachoque,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,300000000.0,283903877.0,6,3,Mes(es),2025-04-22,-16096123.0,-0.05365374333333333,0,90.0
CO1.BDOS.7933689,AMS-SAMC-006-2025   (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE SUBACHOQUE,Cundinamarca,Subachoque,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,100000000.0,93977422.0,7,3,Mes(es),2025-04-22,-6022578.0,-0.06022578,0,90.0
CO1.BDOS.7933186,AMS-SAMC-005-2025   (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE SUBACHOQUE,Cundinamarca,Subachoque,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,108000000.0,101893784.0,8,3,Mes(es),2025-04-22,-6106216.0,-0.05653903703703704,0,90.0
CO1.BDOS.7884007,SA-003-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE LA MESA,Cundinamarca,La Mesa,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,220000000.0,220000000.0,3,3,Mes(es),2025-04-21,0.0,0.0,0,90.0
CO1.BDOS.8003969,CO-002-2025,EMPRESA DE SERVICIOS PUBLICOS DEL MUNICIPIO DE PACHO CUNDINAMARCA SA ESPMP ESP SOCIEDAD POR ACCIONES SA,Cundinamarca,Pacho,Contratación régimen especial (con ofertas),Obra,Seleccionado,345912606.0,345912000.0,1,3,Mes(es),2025-04-21,-606.0,-1.7518875851549624e-06,0,90.0
CO1.BDOS.7929127,No.CQ-SAMC-007-2025  (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE CAQUEZA,Cundinamarca,Caqueza,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,100000000.0,99985791.0,2,3,Mes(es),2025-04-21,-14209.0,-0.00014209,0,90.0
CO1.BDOS.7895447,SA-004-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE LA MESA,Cundinamarca,La Mesa,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,249434706.0,249308654.0,2,3,Mes(es),2025-04-21,-126052.0,-0.0005053506868446767,0,90.0
CO1.BDOS.7908760,AMS-SAMC-002-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE SUBACHOQUE,Cundinamarca,Subachoque,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,125000000.0,117497563.0,6,3,Mes(es),2025-04-16,-7502437.0,-0.060019496,0,90.0
CO1.BDOS.7924512,SAMC_04_2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPAL DE VILLETA,Cundinamarca,Villeta,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,100000000.0,99996984.0,2,45,día(s),2025-04-15,-3016.0,-3.016e-05,0,45.0
CO1.BDOS.7891130,LP 02 DE 2025 (Fase de Selección (Presentación de ofertas)),ALCALDIA MUNICIPAL DE VILLETA,Cundinamarca,Villeta,Licitación pública Obra Publica,Obra,Seleccionado,467792563.0,467662426.0,4,4,Mes(es),2025-04-15,-130137.0,-0.0002781938198534379,0,120.0
CO1.BDOS.7890005,SAMC-0002-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE FUNZA - ALCALDÍA DE FUNZA,Cundinamarca,Funza,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,337000000.0,337000000.0,1,8,Mes(es),2025-04-14,0.0,0.0,0,240.0
CO1.BDOS.7969128,SMC 010-2025,ALCALDIA MUNICIPIO DE NOCAIMA,Cundinamarca,Nocaima,Mínima cuantía,Obra,Seleccionado,39853427.0,39851668.0,2,2,Mes(es),2025-04-11,-1759.0,-4.4136731328023557e-05,0,60.0
CO1.BDOS.7883635,SAMC-002-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE MACHETA,Cundinamarca,Macheta,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,100000000.0,95050582.0,2,3,Mes(es),2025-04-10,-4949418.0,-0.04949418,0,90.0
CO1.BDOS.7684226,SAMC-002-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDÍA MUNICIPAL DE SASAIMA,Cundinamarca,Sasaima,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,207163434.0,206927605.0,1,6,Mes(es),2025-04-10,-235829.0,-0.0011383717456624127,0,180.0
CO1.BDOS.7970543,CONVOCATORIA 007-2025,ESE HOSPITAL SALAZAR DE VILLETA,Cundinamarca,No Definido,Contratación régimen especial (con ofertas),Obra,Seleccionado,544905849.0,544905847.0,1,1,Mes(es),2025-04-10,-2.0,-3.670358840284719e-09,0,30.0
CO1.BDOS.7890376,SAMC-004-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE VILLAPINZON,Cundinamarca,Villapinzón,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,330000000.0,329664854.0,1,0,día(s),2025-04-09,-335146.0,-0.0010155939393939393,0,0.0
CO1.BDOS.7863062,SAMC 001-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE GUACHETÁ,Cundinamarca,Guachetá,Selección Abreviada de Menor Cuantía,Obra,Abierto,65365815.0,65365815.0,1,1,Mes(es),2025-04-08,0.0,0.0,0,30.0
CO1.BDOS.7847681,SAMC-001-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE COGUA,Cundinamarca,Cogua,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,355240000.0,338188000.0,7,6,Mes(es),2025-04-08,-17052000.0,-0.04800135119918928,0,180.0
CO1.BDOS.7939836,IPMC-002-2025,INSTITUTO MUNICIPAL DE DEPORTE Y RECREACION DE TABIO,Cundinamarca,Tabio,Mínima cuantía,Obra,Seleccionado,34902176.0,33146992.0,5,30,día(s),2025-04-08,-1755184.0,-0.05028866968065258,0,30.0
CO1.BDOS.7856458,SA-AMS-2025-0004 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDÍA MUNICIPAL DE SOPO,Cundinamarca,Sopó,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,265217455.0,264953109.0,1,1,Mes(es),2025-04-08,-264346.0,-0.0009967141868547076,0,30.0
CO1.BDOS.7855911,SAMC-001-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE UBATE,Cundinamarca,Villa De San Diego De Ubate,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,200000000.0,198000023.0,5,2,Mes(es),2025-04-07,-1999977.0,-0.009999885,0,60.0
CO1.BDOS.7945349,MC-021-2025,MUNICIPIO DE VILLAPINZON,Cundinamarca,Villapinzón,Mínima cuantía,Obra,Seleccionado,10946695.0,10946695.0,1,0,día(s),2025-04-07,0.0,0.0,0,0.0
CO1.BDOS.7860305,PL 001-2025 (Presentación de oferta),ALCALDÍA NEMOCON,Cundinamarca,Nemocón,Licitación pública,Obra,Seleccionado,791168182.0,790386687.0,2,6,Mes(es),2025-04-07,-781495.0,-0.0009877735452207556,0,180.0
CO1.BDOS.7929471,037-00-M-CAMAN-DECAP-2025,COMANDO AEREO DE MANTENIMIENTO,Cundinamarca,Madrid,Mínima cuantía,Obra,Seleccionado,60000000.0,48172506.0,11,2,Mes(es),2025-04-04,-11827494.0,-0.1971249,0,60.0
CO1.BDOS.7785486,LP 001-2025 (Fase de Selección (Presentación de ofertas)),ALCALDIA MUNICIPIO DE NOCAIMA,Cundinamarca,Nocaima,Licitación pública Obra Publica,Obra,Seleccionado,771414417.0,729600517.0,56,6,Mes(es),2025-04-04,-41813900.0,-0.05420419826040145,0,180.0
CO1.BDOS.7858138,SAMC 002 2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE CAPARRAPI*,Cundinamarca,Caparrapí,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,350000000.0,349925544.0,2,4,Mes(es),2025-04-03,-74456.0,-0.00021273142857142858,0,120.0
CO1.BDOS.7860884,SAMC_03_2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPAL DE VILLETA,Cundinamarca,Villeta,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,100000000.0,99996984.0,1,1,Mes(es),2025-04-03,-3016.0,-3.016e-05,0,30.0
CO1.BDOS.7920901,MC  2025-0472,ALCALDIA MUNICIPAL FUSAGASUGA,Cundinamarca,Fusagasugá,Mínima cuantía,Obra,Seleccionado,64000613.0,55853031.0,2,2,Mes(es),2025-04-02,-8147582.0,-0.12730474940919706,0,60.0
CO1.BDOS.7921503,MC-009-2025,ALCALDIA MUNICIPAL DE CHIA,Cundinamarca,Chía,Mínima cuantía,Obra,Seleccionado,64057500.0,64057500.0,6,8,Mes(es),2025-04-02,0.0,0.0,0,240.0
CO1.BDOS.7825805,SAMC-003-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE SAN FRANCISCO,Cundinamarca,San Francisco,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,200000000.0,199999834.0,1,3,Mes(es),2025-04-01,-166.0,-8.3e-07,0,90.0
CO1.BDOS.7841953,SAMC 002-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDÍA NEMOCON,Cundinamarca,Nemocón,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,100000000.0,94719822.0,8,3,Mes(es),2025-04-01,-5280178.0,-0.05280178,0,90.0
CO1.BDOS.7845379,SAMC_02_2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPAL DE VILLETA,Cundinamarca,Villeta,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,100000000.0,99996983.0,1,1,Mes(es),2025-03-31,-3017.0,-3.017e-05,0,30.0
CO1.BDOS.7759387,LP-001-2025 (Fase de Selección (Presentación de ofertas)),ALCALDIA MUNICIPAL TAUSA,Cundinamarca,Tausa,Licitación pública Obra Publica,Obra,Seleccionado,2910200909.0,2783015096.0,22,8,Mes(es),2025-03-28,-127185813.0,-0.043703447623381936,0,240.0
